Title ID (2)	Region (1)	Name	Update Version (3)	FW VERSION (4)	PKG direct link (5)	NoNPDRM mirror	Last Modification Date	File Size	SHA256
PCSC90038	JP	Soul Sacrifice Delta - Wizard's test versus revised edition (DEMO/TRIAL)	1.30	3.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSC90038/PCSC90038_T5/35d6dba96d4dba4d/JP9000-PCSC90038_00-SSDELTADEMO2JP00-A0130-V0100-92e00d49eefcd8c1af4d0ddc6132a2bba4bcd9b0-PE.pkg			151797088	0bdc809758c482853db07327ad132ad3053987ee7c9ba4e779f873bf49f76ea3
PCSD00014	JP	Flickr	1.20	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSD00014/PCSD00014_T1/0d90709a789156dc/HP9010-PCSD00014_00-0000000000000000-A0120-V0100-4162cdc31757f26ba9d705bf916ff55467c44d10-PE.pkg	 		7478928	61ec09d24a821ac94efcc9a79a4b43d5f13515dc00aa26a633d0aa4e6eae77de
PCSD00037	JP	TORO's Friendly Network	2.03	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSD00037/PCSD00037_T11/41d1401440752374/HP9000-PCSD00037_00-0000000000000001-A0203-V0100-66cdb865ac597675ead03de7921881ebb87b75bc-PE.pkg	 		193139520	879bb754edea57cad18163c6162693c99dd26f296157d2d77e53b68eb99fac6d
PCSD00071	JP	Killzone: Mercenary	1.12	2.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSD00071/PCSD00071_T12/edba14d6660e4673/HP9000-PCSD00071_00-KZV0000000000000-A0112-V0100-8349600180d4e5db1216cd570967ef049bde2c8f-PE.pkg	 		562874240	b73d3b5eba07295207b56d01c2703ae3cea29e3fbd7b992e8770ef9157364c00
PCSD00076	JP	NBA Game Time (has English)	3.10	3.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSD00076/PCSD00076_T9/a735c67fb073f513/HA0002-PCSD00076_00-NBAGAMETIMEAPP00-A0310-V0100-25c198c768e2143d31c9b214e4cbb37c24c770bf-PE.pkg	 		1650752	14c16e55e5eb0a0cfd2f2e67fb96d1b487d7b49926edffd436757c9ba4a28803
PCSE00086	JP	Pure Chess	1.01	1.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSE00086/PCSE00086_T0/2e833d77f60bdd10/UP2070-PCSE00086_00-UPURECHESS000001-A0101-V0100-807a7c5f8b8dc37cb396a53204068393a4c23bb3-PE.pkg	 		16949312	b18f6527c7b52a45045d22e5bcefe8c9fd599766ade1dd84f44fe0cf7b8f0ef9
PCSG00001	JP	Ridge Racer	1.04	1.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00001/PCSG00001_T4/7c354b8dd3f1efce/JP0700-PCSG00001_00-RIDGERACERPSVITA-A0104-V0100-340d2b258f7218165d7370299bb9c7c6fd971c27-PE.pkg			362438960	69d9ea247b31a6e4cf369124e9e1102cc8d33edb80ec2f9e0a6736def90393c1
PCSG00002	JP	Shin Sangoku Musou Next	2.04	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00002/PCSG00002_T6/8870b72fd908ef78/JP0106-PCSG00002_00-MUSOUNEXT0000000-A0204-V0100-b7d1805185d422a0ab599a42d6ea2f9df83ba43c-PE.pkg	 		3492704	2235d7815fbfaf01fb2c7082ad640ba095f58b61778fccb1eb3150996b7b51ae
PCSG00003	JP	BLAZBLUE Continuum Shift Extend	1.01	1.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00003/PCSG00003_T0/33740acc4ce40dbb/JP0036-PCSG00003_00-BBCSEXNGP0001000-A0101-V0100-8b37e48548dbbf73c6c5244d2420572393b816a1-PE.pkg			2150832	29caaa70b5ba9ae13340ebea1bbde0821c9c672077092aa083b213ee9ed6b627
PCSG00004	JP	Persona 4 Golden	1.01	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00004/PCSG00004_T3/c572a51d980e6cc0/JP0005-PCSG00004_00-PERSONA4GOLDEN01-A0101-V0103-dd0210f1abfafdc798fe29446416ad576ed32d80-PE.pkg	 		3007568	97779b0659b7ce277e22ea028c87f3e352a3dd8b95ca293315037b444c38719f
PCSG00005	JP	Makai Senki Disgaea 3 Return	1.03	2.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00005/PCSG00005_T4/28ca2a3355e3bb60/JP0404-PCSG00005_00-DISGAEA3R0000000-A0103-V0100-ea83d16fd1d854a81e250a20c1ddbefb34ef7f19-PE.pkg	 		79342080	c9a07337694e363c47b6025a28ac7fd2b2a56ceb005ee9d84e50d954aa5aa46d
PCSG00006	JP	Power Smash 4	1.01	1.52	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00006/PCSG00006_T3/7b35f666dcf03aad/JP0177-PCSG00006_00-PS40000000000001-A0101-V0100-fdb242db69399862d481fe349862b789da7f5d7e-PE.pkg	 		2960192	f2419468840023b8170c44ce6a7baeed50782b54f4b0cead6dd19fff439c59c6
PCSG00007	JP	Little Busters! Converted Edition	1.03	3.00	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00007/PCSG00007_T2/29637b6e94680069/JP0548-PCSG00007_00-0000000000000000-A0103-V0100-e7356afcdb8d8d299de4445a7dd7a0874c53d8b1-PE.pkg	 		9134672	8c7e43cea44bee9b868b68df0068c8d85a6fd686dc78859b2c1fb7d02b739edf
PCSG00010	JP	Shin Kamaitachi no Yoru: 11 Hitome no Suspect	1.01	1.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00010/PCSG00010_T5/1f8de78093d12435/JP0365-PCSG00010_00-KPKRELEASE000000-A0101-V0103-63a3658932224437222c66d85e234aa14d3e7d9f-PE.pkg			1717776	6b9ef7031b073ffce9c1287fc4a10e96e393dd382006e9b6904722f8e54af49b
PCSG00011	JP	ULTIMATE MARVEL VS. CAPCOM3	1.02	1.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00011/PCSG00011_T3/030eb781dfd652eb/JP0102-PCSG00011_00-CAPUMVC300000000-A0102-V0100-c5effee4a92ba11b748181bc526e3bd7ac9cfd40-PE.pkg	 		7042864	cd5466bd568eee88f9384411dbd9eea1024621e6e5abd6f6b8929055883ab4a5
PCSG00013	JP	[AR COMBAT DigiQ -ともだち戦車隊-]	1.03	1.51	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00013/PCSG00013_T3/22230704c7f2db23/JP0101-PCSG00013_00-ARCOMBATDIGIQC00-A0103-V0104-13c5cd98abdfcabdf1c2dff221d6da3c7a40abb0-PE.pkg	 		6166800	33756a4171ca41fe823ed39788804f0588861b9946484e857b7a4e118ed11a85
PCSG00014	JP	Lumines: Electronic Symphony	1.01	1.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00014/PCSG00014_T0/cbda9e0def5e737b/JP0001-PCSG00014_00-LUMINESELECTROSY-A0101-V0100-6139c05a44c3c195e37b20f63582562146522406-PE.pkg	 		779776	a69a7bba27053d3129dbb2bc40dd9cee078f1aa2bb517d5032eaa1f366fc1883
PCSG00018	JP	Touch My Katamari	1.01	1.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00018/PCSG00018_T3/b6f3f893d8f7bfe8/JP0700-PCSG00018_00-KATAMARIDAMACY00-A0101-V0100-34d53fe0bd1de826d5c6c1566e903270e593e830-PE.pkg			5417280	761c671bd9384cbebc9a087cc8a58d1f3f6dbb367835fb6b271b85df24093f02
PCSG00019	JP	Shinobido 2: Revenge of Zen	1.02	1.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00019/PCSG00019_T9/9f135086d204001f/JP0604-PCSG00019_00-APP0000000000000-A0102-V0100-1ccb6c670f4998ae22999ae1b210181d229185fe-PE.pkg			45005360	3e0ec6347021c2d9701ef7e51f01da55b9b41971f7251d30f58acb88ad9c46fe
PCSG00023	JP	Army Corps of Hell	1.01	1.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00023/PCSG00023_T1/b8e4ff4003f047a9/JP0082-PCSG00023_00-ARMYCORPSOFHELLJ-A0101-V0100-1f0b02c5ec74220d773a467d7aca597123519516-PE.pkg	 		1897552	0f1ed5b3d7a08a0409a936718837ebefd008d93d8fa92e8b634ee612b1f3a64c
PCSG00024	JP	Monster Radar	1.04	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00024/PCSG00024_T10/b316ce4fe746f8fd/JP0609-PCSG00024_00-MONSTERRADAR0000-A0104-V0101-405fc6600da2467d4ce9280315ae184cbbb40dbb-PE.pkg			35673872	7b345b8d60956bdf7250cbb9f37a340dd325c3bfdae21252b9b69db85f0feaf2
PCSG00025	JP	Ragnarok Odyssey	1.32	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00025/PCSG00025_T9/8c786a699bfdf1ea/JP0747-PCSG00025_00-APP0000000000000-A0132-V0100-0ab75ab0c47be02b2b9598cc117412fcfc8beef6-PE.pkg			76877008	ee43bdf8e18ae5df28ea229fe04fb08a5572236cccdb137a5bc765f6f7eae1d7
PCSG00026	JP	Dream C Club Zero Portable	1.04	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00026/PCSG00026_T6/35e74d4fe9425410/JP0367-PCSG00026_00-DREAMCCLUBZEROP0-A0104-V0100-cae61966765396e311bb2a825215e1f779b69da6-PE.pkg			20647744	108f1bb0b66f051640690028c8ae46af38c5d16916d722db60a53c0ba9343ebd
PCSG00028	JP	Let's try Bass Fishing FISH ON NEXT	1.01	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00028/PCSG00028_T1/078168680ad6e929/JP0117-PCSG00028_00-0000000000000000-A0101-V0104-b1298f3d345cba21c0e6b9dfd517b09992b2bc88-PE.pkg			1484928	da7fd6153552f42f6b78a108151032a98715a2ad2f699f5fb090647f6bff194c
PCSG00029	JP	Mahjong Fight Club: Shinsei Zenkoku Taisen Han	1.01	1.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00029/PCSG00029_T1/00314d696e195b6c/JP0101-PCSG00029_00-0000000000000000-A0101-V0103-31444bb002d92b5ed72a757171b7e7cbf17397ab-PE.pkg			68981328	ef7a93c1f7a83003c46af30c4c6989dfefac8e3c5c77380224f5d504c10c4fe8
PCSG00030	JP	NAX Music Player	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00030/PCSG00030_T1/093fd3361edda017/JP0036-PCSG00030_00-NAXMUSICPLAYER00-A0101-V0101-15fd16fa9cc8f3a94db21eead88fa9cff50e3f98-PE.pkg	 		958608	d0ff7b134ad52d8462ecac5369c365f509b7e68460dcdb11b9556c982917a5ad
PCSG00031	JP	Pro Yakyuu Spirits 2012	1.04	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00031/PCSG00031_T14/9408dbd1ce01e9cf/JP0101-PCSG00031_00-PROBBSPIRITS2012-A0104-V0105-de4cb93129a23a430aca2444b8131a85ec20fc67-PE.pkg			134829168	3665a3245886a97aeed87f70a948e2baa648526b65f27930f3168515b89c1005
PCSG00034	JP	Ou to Maou to Shichinin no Himegimitachi: Shin Ousama Monogatari	1.02	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00034/PCSG00034_T1/9a4d2a4e1b0ee33c/JP0101-PCSG00034_00-NEWKINGSSTORY108-A0102-V0105-152fdb81c30955f33e50de41ffd9e322bd7117e9-PE.pkg	 		22526320	212d236f87eef4603df3dbeb875a86a0a5f249768cb15302a32b8a1fc8c65583
PCSG00036	JP	Assault Armies	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00036/PCSG00036_T2/a8625f56b2305b1a/JP0013-PCSG00036_00-0000000000000100-A0101-V0101-34368b83d4914e4b58cfd2a992310b73626c9c59-PE.pkg	 		313085408	9bc284e432bf8e7204734f9a6e59fd708a4d80fda16034df3322c915c1b2f16c
PCSG00038	JP	Sumioni: Demon Arts	1.01	1.60	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00038/PCSG00038_T1/2070de8044ce6971/JP0048-PCSG00038_00-SUMIAPP000000000-A0101-V0101-2edf42ad535cdebb20d1de26ec9ae7c764d4e4ad-PE.pkg	 		112121216	6fc792018e4a06cd8949feb8531b7cf9a53959eedace190c028f102d6e875297
PCSG00040	JP	Kidou Senshi Gundam Seed Battle Destiny	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00040/PCSG00040_T0/9c7427e98c79a8cd/JP0700-PCSG00040_00-GUDAMSEEDBDDLG01-A0101-V0100-651695cb5fe919cb080695dd6097dd86dc226cb9-PE.pkg	 		3198368	51d77f46bb87d93c9a1b905d7a4535ddd99e3c27d745811414640a6ff1e4838a
PCSG00042	JP	Eiyuu Densetsu: Zero no Kiseki Evolution	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00042/PCSG00042_T0/2663b97f533185f8/JP0117-PCSG00042_00-ZEROEVOLUTION000-A0101-V0100-4fdba905e5f741e7705af645f00c0d7628a14d59-PE.pkg	 		27679440	a93e226c081bd650942ffd9dce8a57a9206e061ca16ccc45c3d67862d93b309b
PCSG00043	JP	Demon Gaze	1.03	2.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00043/PCSG00043_T5/095d0f84563da293/JP0117-PCSG00043_00-DEMONGAZEPSV2013-A0103-V0102-4258e35b3c1640b33122a2378c648f2a54c3605b-PE.pkg	 		17974480	ae829777e3f7b35f1672998816f0e4ebceb94ac0e07f54fe4cc141b5ec848d7b
PCSG00046	JP	シェルノサージュ～失われた星へ捧ぐ詩～	1.18	2.00	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00046/PCSG00046_T64/101b9c512aa08912/JP0103-PCSG00046_00-APP0000000000000-A0118-V0100-e49258a8dcd49e2efd801c3389ab4d48f1790399-PE.pkg			185714704	d729a7ce2fc744fd29bd9b7e9e3fc2aef6479da0b2d120c2b6df0d3b389ec6a9
PCSG00046	JP	シェルノサージュ～失われた星へ捧ぐ詩～	1.29	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00046/PCSG00046_T64/101b9c512aa08912/JP0103-PCSG00046_00-APP0000000000000-A0129-V0101-3a69c69bd2f02e7493201e501bd16f6eda554063-PE.pkg			264885520	31261af03a0414573df133ce97049c5a62790f26a22cab9226b41f15ddae3fef
PCSG00047	JP	TOEIC Test: Jissen Tokkun	1.02	1.66	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00047/PCSG00047_T2/4e7a4645590708e7/JP0007-PCSG00047_00-M5NR001TOEICMAIN-A0102-V0100-35d7e93b946333f84b4d9baec3ff6b64da7849b6-PE.pkg			39802496	b6e9cf7f2e863823785c3474600b90ba2fe13a5bcc44a8f512e4486c8ce4ac24
PCSG00049	JP	Silent Hill: Book of Memories	1.01	2.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00049/PCSG00049_T0/c9deed1b873401af/JP0101-PCSG00049_00-SILENTHILLBOOKOM-A0101-V0100-6de264c203c75385b9191b376e41d42fc19d09b2-PE.pkg			233192560	80104808f69b2f5e8d8ca150e1181371e9c9d9ccbff44cb434b60e5e0b955d52
PCSG00057	JP	orgarhythm	1.01	1.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00057/PCSG00057_T2/b7b433f8a3447fd6/JP0048-PCSG00057_00-ORGARHYTHM000000-A0101-V0102-bf9fca6ca0ef2b1e95a67c656e91c03095df9e33-PE.pkg	 		2591312	cdb4d041f55ee3418cc317ad157530b81a0db8beafdb368e5ed771abea64a01a
PCSG00062	JP	Time Travelers	1.01	1.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00062/PCSG00062_T0/d7194daf0849de30/JP0720-PCSG00062_00-0000000000000000-A0101-V0100-51ce31acf0aa545c6a2e892df7ebfdc06ef4023b-PE.pkg	 		1682896	04b442dc8eac185582a23aeb74c5f6e06ee62ba4de7d0902d9234b106e519276
PCSG00063	JP	STREET FIGHTER X TEKKEN	1.08	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00063/PCSG00063_T11/35c8c6a473c2e3a4/JP0102-PCSG00063_00-SFXTGAMEJP000000-A0108-V0100-69c9533b3c95a2dc6077c2033c1674ac15ba122d-PE.pkg	 		15422096	b0837b34fc78314c395c52203f2ce32bc79bbd519e12fb6f91886daeaf7203ec
PCSG00069	JP	Super Hero Generation	1.02	3.15	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00069/PCSG00069_T1/26ff5f77cf75458a/JP0700-PCSG00069_00-HEROESPSVSTD0100-A0102-V0100-db297e1a6c73d0a0aed20834e9a6109168df78e0-PE.pkg			245699616	48f14df47aef0a2c2f87cd3370c52dd247ab53e6b45086f88e83db3a54116d16
PCSG00074	JP	Hatsune Miku -Project DIVA- f	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00074/PCSG00074_T0/6d24270ac3ba6334/JP0177-PCSG00074_00-PJDF393MAJITENSI-A0101-V0100-4a4d6ff964c87617a0ac08d0e6a92a803ca1c669-PE.pkg	 		125564656	8a673b668feb54c6f12b99ce631158a3fbc21a45734d78f25c0eeb330d643257
PCSG00076	JP	Valhalla Knights 3	1.03	2.05	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00076/PCSG00076_T5/7aced2959544e116/JP0507-PCSG00076_00-RELEASE000000000-A0103-V0104-66574666236f405d03b14ec70cdf2dac74d31222-PE.pkg			16996160	fc26062108f28a8d727809c295efaed2e41e27960c1eb4ca6793fa32ddfec48b
PCSG00077	JP	Danball Senki W Release	2.02	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00077/PCSG00077_T38/eba78ca15415659b/JP0720-PCSG00077_00-DOWNLOADABLEPKG0-A0202-V0101-cb9ed6623d114063864481d816ef083183db3742-PE.pkg			465937472	0d44b70f1f284af69bf0e8b9f55c42f9fe5055d7f1b33f7920a896364f047559
PCSG00079	JP	Assault Gunners	1.01	1.67	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00079/PCSG00079_T1/e325457bf0dbe09d/JP0507-PCSG00079_00-ASSAULTGUNNERS00-A0101-V0101-285da060c17734fe3de3394146e29972bfb60ac9-PE.pkg			201786448	a2652b74e0f2d68c31ba4731884f42c4d3500989483bbd1872b0b34fcef5019a
PCSG00087	JP	Tokushu Houdoubu	1.01	2.00	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00087/PCSG00087_T3/b03887a7de69421f/JP0404-PCSG00087_00-TOKUHO0000000000-A0101-V0100-807db57a331d20885202e8ab1542f42574b11399-PE.pkg			1243552	69c10e89ce5a464845cb9940bc4e859e2993ac4feb0c04a63c79cba7d0dbf815
PCSG00102	JP	AKB1/149 Renai Sousenkyo	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00102/PCSG00102_T0/12ce6de2838fd038/JP0700-PCSG00102_00-AKBRENAISSKDLG01-A0101-V0100-7da986521e6e281b4db0ca682631ca3d756c0681-PE.pkg			1808784	601f7be3af234d4821b9ed014f1fc85acb65620d8e5832bc7334ea262cc275e9
PCSG00103	JP	Chikyuu Boueigun 3 Portable	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00103/PCSG00103_T0/014cc9cc4a9d25c4/JP0367-PCSG00103_00-EDF3PORTABLE0001-A0101-V0100-29a6013e53d7d223742bd65d2ba3d6eda4094754-PE.pkg	 		2053584	9e433eb54eafc17c9ec43a968f6da24cd26979e425222ac45cfa3c8e856a3c70
PCSG00105	JP	Ys: Celceta no Jukai	1.02	2.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00105/PCSG00105_T1/fec52faa3bc932fa/JP0425-PCSG00105_00-YSCELCETARELEASE-A0102-V0100-7511fb622f5b919c5ce9aab75790c5f3bc7979f6-PE.pkg	 		17943024	546a19dca748418391daf98f341510ccf0a1ec012668bbfca5a750471613cd35
PCSG00106	JP	Need for Speed: Most Wanted	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00106/PCSG00106_T0/4876d757965c15b2/JP0006-PCSG00106_00-NFSMW000VITA00JA-A0101-V0100-29c97172f552f5b4910b99243ba294053eab71ba-PE.pkg	 		6614896	71f01fff97d1d228876adfa0936d80e2331418257b5ac3e0b27edbe7a8b79841
PCSG00109	JP	NextRev: Shakai Fukushishi Shiken	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00109/PCSG00109_T0/a0b4beffac9dff27/JP0007-PCSG00109_00-M5NR011SHAFKMAIN-A0101-V0100-0eb632093fe7cfb881f532da19212f0046dd4b55-PE.pkg			1165984	44a87bd16044f95eb932ad5001a554a7327c93f00658208046469813d7dc5ce5
PCSG00111	JP	NAtURAL DOCtRINE	1.06	3.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00111/PCSG00111_T6/ff19633bcd8ab1b1/JP0117-PCSG00111_00-NATURALDOCTRINEV-A0106-V0101-766cc830cd3c506a5b819ad93a3acdf3c3b199f5-PE.pkg			41554144	57df047a8ee7cd4787b23590c5ab09f39b6e04dbc0d0082084cd08d69db8b077
PCSG00112	JP	Nobunaga no Yabou: Tendou with Power-Up Kit	1.01	1.69	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00112/PCSG00112_T0/41ae65a38702bea9/JP0106-PCSG00112_00-NOBUNAGATENDOWPK-A0101-V0100-da3ca379d66c11cad8b17cc9c2409a8d956d3d43-PE.pkg			4532224	0b16909e990142408cb7f7abb3ce508ad7612ab6ba8cd0156fda89e3379665bd
PCSG00113	JP	Tottemo E Mahjong	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00113/PCSG00113_T0/01dc823053b3dc38/JP0036-PCSG00113_00-TOTTEMOEMAHJONG0-A0101-V0100-15f8640f956c0f9e92718663a23d17cdb2a39ad2-PE.pkg			1053632	63229a301de9fc94fcaaccc870a1265c60e9c7530510e47bd6cf0051035616fb
PCSG00116	JP	Assassin's Creed III: Liberation	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00116/PCSG00116_T0/c386aa84e9d68923/JP0001-PCSG00116_00-AC3LIBERATION575-A0101-V0100-40e0a29b8b11c77f45707d4917915cbb1283fbf4-PE.pkg			17629808	bfdf9225dbf403dabbaf3a578345ee4c768617786e41e04fd6909fc13fce563a
PCSG00121	JP	NextRev: Kaigo Fukushishi Shiken	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00121/PCSG00121_T0/68bba0aa92a87297/JP0007-PCSG00121_00-M5NR012KAIGOMAIN-A0101-V0100-9d845e4e2dd18b1ad9d166250ac30768683606c1-PE.pkg			1179104	d253056e3084dcb78089509bcce233d94576a229af5fe987e9c39031ffd82360
PCSG00122	JP	Fate/stay night [Realta Nua]	1.01	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00122/PCSG00122_T0/abc2178ab09c5816/JP0117-PCSG00122_00-FATE000000000000-A0101-V0100-c80db13477171a7341eaf73c10523f3cecc930a0-PE.pkg			8046624	d624350681243caedeed50017d069aa3a7928633875dafa68a2a4b1e4caaf589
PCSG00125	JP	Tales of Hearts R	1.01	2.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00125/PCSG00125_T0/e6748cedb76018a8/JP0700-PCSG00125_00-TOHRFULLGAME0000-A0101-V0100-a090fa0b1f06c3ff1978cfa300350c14bfa62e2b-PE.pkg			1205536	3b8c8bf060eaeefabb24e478aa9a326401dc107c36f727a0ed979f7c5233c65a
PCSG00126	JP	Gundam Breaker	1.02	2.61	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00126/PCSG00126_T1/5f232f02fc182b56/JP0700-PCSG00126_00-GUNDAMBREAKER000-A0102-V0100-18b8bb43c20d8cb91152324a545cb825ba775540-PE.pkg			6033200	1f11b3e640e415a4dffe4d4bb51098ad67889458b217e3d29f4913a945308877
PCSG00127	JP	Totori no Atelier Plus: Arland no Renkinjutsushi 2	1.02	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00127/PCSG00127_T2/094fa2ee578d0ddc/JP0103-PCSG00127_00-APP0000000000000-A0102-V0102-b511fd37148d546a6f0002e8c7614540c18b7143-PE.pkg	 		3426336	728779fead686c19dd89443f44a831a81155fd9890bcdf6fd6cced47a418091e
PCSG00130	JP	MALICIOUS REBIRTH	1.02	2.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00130/PCSG00130_T3/61b155d40c5bb455/JP0015-PCSG00130_00-MALICIOUS0000000-A0102-V0100-3e009b53e5a8a51906ff6c483099f10cedaec96c-PE.pkg	 		21430992	af98b210af2fe0aa378f26057d850d32fc6adca42b862a7e97457f71976ab2cd
PCSG00133	JP	Senran Kagura SHINOVI VERSUS	1.06	2.01	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00133/PCSG00133_T9/8f7c4e498ef08a3f/JP0507-PCSG00133_00-0000000000000000-A0106-V0100-f579123f993c2ef5a676fbd8d880c5e248eddf06-PE.pkg	 		72316304	07e515cdd02283a21cf3ac7e9c99a1d5dc723bb66aa3b4df5b90a8e5e1224edc
PCSG00135	JP	Call of Duty Black Ops: Declassified	1.02	1.81	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00135/PCSG00135_T1/0e0ef2a98c150d02/JP0082-PCSG00135_00-DECLASSIFIEDJP01-A0102-V0100-41e9288609c094976f8fc20cc65fe42f9fcff2e0-PE.pkg			352431728	53f5b577bbe69bef1e91b1156be6420f82c80535afc54a1606ac72591bf4ccf7
PCSG00136	JP	XBLAZE Code: Embryo	1.01	2.50	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00136/PCSG00136_T0/cfa079e673134af3/JP0036-PCSG00136_00-XBLAZE0000000000-A0101-V0100-666e2c036930545efa12008bd93882f9a1b13db9-PE.pkg	 		59009536	b170363be7e6944ba24086843e42fe3294eea02ff31c5c8386b6e5b6504a7f25
PCSG00138	JP	Aabs Animals	1.01	2.00	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00138/PCSG00138_T5/79b8e7724caca243/JP0051-PCSG00138_00-AABSANIMALS00000-A0101-V0101-52b07493090fec88cd7772edd5c1ca43918122e6-PE.pkg			55972448	bde121aafae40ce0dca0ffb50d2773522c64367ba930ccc7b62795a995f822b2
PCSG00139	JP	PhotoKano Kiss	1.04	2.05	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00139/PCSG00139_T4/98dc02c3e95e9e93/JP0117-PCSG00139_00-PHOTOKANOKISS000-A0104-V0103-0d9bb9ea6420aefdb6911d02af7b8846613e524d-PE.pkg	 		11203856	a6b6373c034af7be86794aa2f582956301dfac3dd992682a11cee34c7ea77d5b
PCSG00140	JP	Ragnarok Odyssey ACE	1.31	3.00	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00140/PCSG00140_T17/def62b437e69fe74/JP0747-PCSG00140_00-APP0000000000000-A0131-V0100-a7ff596a7768ea4b23d576c3b976211dd10e1969-PE.pkg			686319088	ad09cc8212a9a1fb2091deb7216b450b2d6bf2986ae1f36727562164f71c4e40
PCSG00141	JP	Phantasy Star Online 2	5.15	3.65	http://gs.ww.np.dl.playstation.net/ppkg/np/PCSG00141/PCSG00141_T188/bfcf77bc11706b48/JP0177-PCSG00141_00-PHANTASYSTARONL2-A0515-V0100-fd05c74f2f932fd3d179194fe9219b4387adcce5-PE.pkg			12337967568	ae936f2d67ccbf4696b5bae06bf35a1c15dce0770977cfd284628287bb6d7b70
